"Guid","CurrencyIsoCode","Name","SBQQDS__EnvelopeId__c","SBQQDS__ErrorMessage__c","SBQQDS__SenderURL__c","SBQQDS__SignedDate__c","SBQQDS__VoidedReason__c","SBQQ__AttachmentId__c","SBQQ__CustomerAmount__c","SBQQ__DocumentId__c","SBQQ__ElectronicSignature__c","SBQQ__Key__c","SBQQ__ListAmount__c","SBQQ__NetAmount__c","SBQQ__OutputFormat__c","SBQQ__PaperSize__c","SBQQ__QuoteTemplate__c","SBQQ__Quote__c","SBQQ__SignatureStatus__c","SBQQ__Template__c","SBQQ__Version__c"
78eba674-89bf-4c5a-b876-22dfa8c021a1,USD,Q-10904-20190520-1226,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100000.0,0153h000001A8muAAC,false,a0l1I00000CRzCoQAL_1,137090.0,100000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,4b481743-bc4a-4a8c-b4c7-82655c1ab068,"#N/A",Proposal,1.0
7c1e8e4c-ea3d-404d-a570-d392020e7783,USD,Q-10983-20190521-0520,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",626979.55,0153h000001A8n2AAC,false,a0l1I00000G6g8oQAB_1,1401005.0,626979.55,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,36bdefd7-df04-4aa9-9fd0-24078cb04525,"#N/A",Proposal,1.0
7e9fb1e5-792f-40ff-a11b-852903f1b0c0,USD,Q-10379-20190503-0834,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",35000.0,0153h000001A8mSAAS,false,a0l1I00000CQoXcQAL_1,53390.0,35000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,ca89989d-069a-4880-910e-bb7afeba7c99,"#N/A",Proposal,1.0
8094fa32-a286-494a-8343-8baef7b03490,USD,Q-07017-20190208-0313,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",154584.87,0153h000001A8m9AAC,false,a0l1I0000098wQFQAY_2,187491.74,154584.87,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,a9305265-e20e-4f21-b21d-79807adc1a77,"#N/A",Proposal,2.0
83feb667-6c4c-4da8-b4ee-346f0ceff837,USD,Q-10588-20190509-1037,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",105496.0,0153h000001A8mgAAC,false,a0l1I00000CRHi6QAH_1,105496.0,105496.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,5a50937a-8d78-47cd-89ae-74f43e9cf285,"#N/A",Proposal,1.0
857e2dc1-7bff-4ccd-985c-5c0406b85ed3,USD,Q-11341-20190529-1542,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",225510.92,0153h000001A8mHAAS,false,a0l1I0000084PFkQAM_1,236402.0,225510.92,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,6a651bcd-49f1-49cf-a465-ea424a1ef3f1,"#N/A",Proposal,1.0
8779794e-b091-40c1-9b74-3d3d81f38683,USD,Q-07907-20190304-1230,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2797610.32,0153h000001A8laAAC,false,a0l1I00000A1kiZQAR_1,1.2712001E7,2797610.32,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,897824c9-9dca-4399-969f-758a4137bc2f,"#N/A",Proposal,1.0
884be6ff-d7b8-4ed0-8dbe-19a89c9cad44,USD,Q-08921-20190319-1448,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",80327.2,0153h000001A8m1AAC,false,a0l1I00000A2sbBQAR_1,88397.0,80327.2,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,48b04ce3-066a-4a8c-bea5-e6169815d6ee,"#N/A",Proposal,1.0
8ad4a10e-8fae-488e-a318-425048dd2182,USD,Q-08392-20190307-1820,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",252692.32,0153h000001A8leAAC,false,a0l1I00000A26k2QAB_1,595601.0,252692.32,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,d59e3496-1d6c-43a2-add6-53f9bec314c7,"#N/A",Proposal,1.0
8b61853c-1a96-45a3-ad98-cd9281f0eb70,USD,Q-11522-20190606-1141,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",122740.0,0153h000001A8mNAAS,false,a0l1I0000085BTOQA2_1,256300.0,122740.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,289add0c-de49-4ead-8fa0-e7ded269acfe,"#N/A",Proposal,1.0
8d729cba-19b9-4e0e-bb61-4694dc3d44a5,USD,Q-08755-20190317-0911,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",97205.46,0153h000001A8loAAC,false,a0l1I00000A2iGkQAJ_1,113201.0,97205.46,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,a2862a79-1542-4646-bb74-668605336c9f,"#N/A",Proposal,1.0
8e19388b-423e-4507-bbd2-cfb846099459,USD,Q-07347-20190509-0930,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3865.36,0153h000001A8mfAAC,false,a0l1I00000A15WyQAJ_1,3889.24,3865.36,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,f2d147b7-e86d-4192-b137-adc63b4c262b,"#N/A",Proposal,1.0
8ef4e26d-968d-4f20-86ac-c138f1a1ca68,USD,Q-10715-20190513-1520,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",330000.0,0153h000001A8mhAAC,false,a0l1I00000CRVmPQAX_1,357080.0,330000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,4690035a-947a-4ec7-8d1c-9c4fd36d35fb,"#N/A",Proposal,1.0
904d8bed-c8d8-4736-931d-29899db02223,EUR,Q-09029-20190326-0507,"#N/A",One or both of Username and Password are invalid. Contact your Salesforce Administrator for assistance.,"#N/A","#N/A","#N/A","#N/A",250000.0,0153h000001A8m3AAC,true,a0l1I00000A3HjXQAV_1,306470.0,250000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,5a4d4952-e8c9-4b0c-a929-5f5ef16e40c7,"#N/A",Proposal,1.0
9106a8ab-7dc1-40e4-a0e9-a21d9203705a,USD,Q-11226-20190528-0428,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",85000.0,0153h000001A8mFAAS,false,a0l1I00000849qTQAQ_1,103226.67,85000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,6ad98f4f-3c41-4e68-8016-ae8afbba8b7a,"#N/A",Proposal,1.0
94ea860c-305b-4537-8062-962455d2d3bf,USD,Q-07822-20190301-1121,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",77227.2,0153h000001A8lXAAS,false,a0l1I00000A1iZCQAZ_1,86897.0,77227.2,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,45351cc3-77bb-493a-be91-10ca065afd8c,"#N/A",Proposal,1.0
98e5e79f-2742-4ac0-9f90-452f56d3d4d7,USD,Q-08202-20190305-1425,"#N/A",One or both of Username and Password are invalid. Contact your Salesforce Administrator for assistance.,"#N/A","#N/A","#N/A","#N/A",125000.0,0153h000001A8ldAAC,true,a0l1I00000A1nTuQAJ_1,132296.0,125000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,f0043565-2dd4-4493-8c5e-08849d5a1f00,"#N/A",Proposal,1.0
99455520-8646-4964-a93a-1872fcc79045,USD,Q-07348-20190220-1045,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",215378.53,0153h000001A8lRAAS,false,a0l1I00000A15g1QAB_1,286691.0,215378.53,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,e89a17eb-f3ff-4983-bc3c-3c97adf2105d,"#N/A",Proposal,1.0
9d4d8201-b813-4f95-9ab5-2b73c8c66abc,EUR,Q-10498-20190508-0803,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1500000.0,0153h000001A8mYAAS,false,a0l1I00000CR8T9QAL_1,4499200.0,1500000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,d10ea24f-a125-4a66-812b-55708a01d66a,"#N/A",Proposal,1.0
a002ea91-9a48-4c0e-b58c-13d2a5160e53,USD,Q-10501-20190508-0826,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",450000.0,0153h000001A8mZAAS,false,a0l1I00000CR8bDQAT_1,1582000.0,450000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,2a5b8c58-d9de-4710-9df4-f856835b6601,"#N/A",Proposal,1.0
a1ae4a5e-9194-4d54-8229-58c0095cecf3,USD,Q-11124-20190523-0639,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",50496.0,0153h000001A8n3AAC,false,a0l1I00000G6su8QAB_1,50897.0,50496.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,1667932a-a40f-448f-8558-c1b330fbe79d,"#N/A",Proposal,1.0
a3a8a90f-67d0-4ae6-8366-38496924adbb,USD,Q-08919-20190319-1443,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",497520.33,0153h000001A8m0AAC,false,a0l1I00000A2saXQAR_1,1244201.0,497520.33,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,393a129e-7d75-44c7-a408-5de1323c22cc,"#N/A",Proposal,1.0
a3ca54fd-c73c-457e-8123-f01de00a93df,USD,Q-07534-20190226-0803,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.001584046E7,0153h000001A8lTAAS,false,a0l1I00000A1U8kQAF_1,1.0297281E7,1.001584046E7,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,6423ae39-0cf7-476b-9fc6-556ebd1227a3,"#N/A",Proposal,1.0
a3e0421b-61c1-4202-a06c-60c4a3bb5226,USD,Q-07027-20190208-0648,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,0153h000001A8mAAAS,false,a0l1I0000098xc5QAA_1,33559.0,30000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,18cd49fc-ed63-49ae-8ae9-d771986ff616,"#N/A",Proposal,1.0
a54fb5ff-d648-4c61-94b1-c25285b7c474,EUR,Q-10571-20190509-0506,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",449999.9999999999999999999999999999999994,0153h000001A8mcAAC,false,a0l1I00000CRFdKQAX_1,1515250.0,449999.9999999999999999999999999999999994,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,8db345d1-5783-4204-9f7c-7650c70f4e26,"#N/A",Proposal,1.0
a7d27e76-604d-4eb1-b679-36d87f1aff67,USD,Q-08749-20190317-0850,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",94413.82,0153h000001A8lnAAC,false,a0l1I00000A2iGQQAZ_1,113201.0,94413.82,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,5ad43040-e587-40c8-9e25-b6818e222b5d,"#N/A",Proposal,1.0
a9f13c65-30e3-4af0-ba24-faa54ea9bcd4,USD,Q-10716-20190513-1656,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",43119.85,0153h000001A8mmAAC,false,a0l1I00000CRXIvQAP_1,53390.0,43119.85,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,8b2f2ae8-3101-4a7c-9dad-0ce150149595,"#N/A",Proposal,1.0
ace3641b-3bc5-42f2-b3e3-3dfe9bceb399,USD,Q-08483-20190308-1736,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",93513.82,0153h000001A8lhAAC,false,a0l1I00000A2BezQAF_1,112301.0,93513.82,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,44e84907-24b8-4916-bd20-c19435db3651,"#N/A",Proposal,1.0
ae04f805-523e-460d-add9-e977ef02c4c4,USD,Q-07064-20190211-0237,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",121165.58,0153h000001A8mCAAS,false,a0l1I00000992V7QAI_1,156066.75,121165.58,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,b68d25a9-70cf-47c0-b4fd-480f357cdd9b,"#N/A",Proposal,1.0
af46476a-754d-4f41-8b19-4fa4298d7ccb,USD,Q-11532-20190606-1547,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",142751.92,0153h000001A8mOAAS,false,a0l1I0000085CZNQA2_1,146691.0,142751.92,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,b4ed2ffa-1faf-4aae-a080-b29f9e1b0421,"#N/A",Proposal,1.0
b89dadef-fc03-41fc-9f26-0599806633e7,USD,Q-08492-20190308-1825,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",77827.2,0153h000001A8liAAC,false,a0l1I00000A2BfdQAF_1,87497.0,77827.2,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,0d10a65d-8d3a-41bf-9e27-6f214f2fa583,"#N/A",Proposal,1.0
b8fa57f0-be3e-4a67-b24b-320b4c321006,USD,Q-08850-20190318-2115,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",74796.0,0153h000001A8lwAAC,false,a0l1I00000A2nRVQAZ_1,88397.0,74796.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,1aceec77-d0e9-4bee-98fb-1d1ac710f48c,"#N/A",Proposal,1.0
bb713b96-dd19-41f1-957a-d09825d3c8ad,USD,Q-09653-20190411-1217,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,0153h000001A8lMAAS,false,a0l1I00000CPI5RQAX_1,104863.92,75000.0,PDF,Default,ab1a5058-a734-455c-aa74-1c4204c0d970,4e134a9e-3da7-4b38-b680-c19c28104ac5,"#N/A",Quote,1.0
bec71a91-04ac-4991-aa9d-b6b25e3fff54,USD,Q-11468-20190604-0228,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",81298.52,0153h000001A8mJAAS,false,a0l1I0000084m3OQAQ_1,94791.0,81298.52,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,5cd92804-e6ea-4fe5-8cd2-23d16651a0b5,"#N/A",Proposal,1.0
c11ce558-ac0c-48c1-bed3-19c40e3e6086,EUR,Q-10582-20190509-0825,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",450000.0000000000000000000000000000000006,0153h000001A8mdAAC,false,a0l1I00000CRHQiQAP_1,1535200.0,450000.0000000000000000000000000000000006,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,5c397107-5b01-4857-9095-b07a862b2e58,"#N/A",Proposal,1.0
c158204d-679f-4437-8a04-7260e0b5ef26,USD,Q-10488-20190508-0710,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",421154.9,0153h000001A8mXAAS,false,a0l1I00000CR7klQAD_1,484122.4,421154.9,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,99c1a733-6888-499d-bfaa-db8909e4baec,"#N/A",Proposal,1.0
c5668412-57ed-4f12-8c8f-241c9994cbf0,USD,Q-08046-20190305-0536,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",78727.2,0153h000001A8lcAAC,false,a0l1I00000A1n74QAB_1,88397.0,78727.2,PDF,Default,ab1a5058-a734-455c-aa74-1c4204c0d970,5f797b55-2020-4e47-a5c8-60ec98f37f55,"#N/A",Quote,1.0
c5e397d1-c3f4-4e18-83ed-879935da3436,GBP,Q-10922-20190520-1517,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",104000.0,0153h000001A8mwAAC,false,a0l1I00000CS0RrQAL_1,104000.0,104000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,2b71f127-d6a0-4348-9237-988473d75ad7,"#N/A",Proposal,1.0
c9b84205-5d34-4972-ab1b-0af0a9038f0b,USD,Q-07716-20190228-1538,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",78548.42,0153h000001A8lUAAS,false,a0l1I00000A1eGLQAZ_1,88546.4,78548.42,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,d3008137-7178-4b2c-a827-dd1d7658ee4e,"#N/A",Proposal,1.0
cacfd619-553c-42d8-8e4d-6052af42e5ee,USD,Q-09350-20190404-0914,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",63119.46,0153h000001A8lJAAS,false,a0l1I00000COiqxQAD_1,84581.0,63119.46,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,5fc1736e-896d-42b4-8045-b5ecf9ce4a74,"#N/A",Proposal,1.0
d009d212-85e5-4f32-92ab-516e2ca61910,USD,Q-08844-20190318-2048,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",83596.0,0153h000001A8lvAAC,false,a0l1I00000A2nQyQAJ_1,88397.0,83596.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,cd553c9a-9443-48f9-b72c-f934b21d9ad4,"#N/A",Proposal,1.0
d4b396de-5a7f-45f2-ab61-83866884f17d,USD,Q-08768-20190317-1903,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",114596.0,0153h000001A8lrAAC,false,a0l1I00000A2iI2QAJ_1,144397.0,114596.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,a0151e3d-1c70-461a-ad49-4cbbbb68126c,"#N/A",Proposal,1.0
d627ea4f-d1ae-4dd9-bb4b-0245aaed6ec6,EUR,Q-09029-20190326-1318,53d9bbff-5683-42a7-8b4d-7ed0bd616362,"#N/A","#N/A","#N/A","#N/A","#N/A",250000.0,0153h000001A8krAAC,true,a0l1I00000A3HjXQAV_3,306470.0,250000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,5a4d4952-e8c9-4b0c-a929-5f5ef16e40c7,Sent,Proposal,3.0
da8d12c1-ff2b-496c-b7ea-d3fd38d7c4a3,USD,Q-07397-20190221-0947,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",42896.0,0153h000001A8lSAAS,false,a0l1I00000A1BgRQAV_1,42896.0,42896.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,8c4aaf2f-70f7-4a00-92eb-5f08a841d237,"#N/A",Proposal,1.0
daf87ad2-d90c-4f80-a156-0417e43a2085,USD,Q-08045-20190305-0432,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",298862.32,0153h000001A8lbAAC,false,a0l1I00000A1n6aQAB_1,1018601.0,298862.32,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,b5ef72fa-8575-4ba7-aae7-fce7f4f50eba,"#N/A",Proposal,1.0
dbea6562-5a43-4d06-afe0-dab1e7f45e05,USD,Q-08461-20190308-1310,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",97988.08,0153h000001A8lfAAC,false,a0l1I00000A2BU1QAN_1,121841.0,97988.08,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,7c79dc36-bf59-4736-a972-de52b0a68a61,"#N/A",Proposal,1.0
ddb7ecf3-86f9-4805-b5e9-4d496fc41f40,USD,Q-07017-20190208-0257,"#N/A",One or both of Username and Password are invalid. Contact your Salesforce Administrator for assistance.,"#N/A","#N/A","#N/A","#N/A",154584.87,0153h000001A8m8AAC,true,a0l1I0000098wQFQAY_1,187491.74,154584.87,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,a9305265-e20e-4f21-b21d-79807adc1a77,"#N/A",Proposal,1.0
e1019a3e-7a18-4e4d-8993-abac24baad65,USD,Q-08868-20190319-0539,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",76396.0,0153h000001A8lzAAC,false,a0l1I00000A2oEvQAJ_1,88397.0,76396.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,afe2354d-2225-4a75-9838-6046261ecae4,"#N/A",Proposal,1.0
e7aa7c77-9c4c-4c4a-b16e-33e58f667374,USD,Q-10747-20190515-0840,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",42896.0,0153h000001A8mpAAC,false,a0l1I00000CRhYQQA1_1,42896.0,42896.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,78c67afa-83cd-43c8-9b13-e9b00a421aac,"#N/A",Proposal,1.0
ec33bda5-cf7c-4fc0-940f-c5aca3eabec4,USD,Q-09290-20190402-1541,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",86227.2,0153h000001A8lHAAS,false,a0l1I00000COZRCQA5_1,95897.0,86227.2,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,95ffaea7-ea7b-4bb9-b452-40ad8bf39a7a,"#N/A",Proposal,1.0
ed664d71-a9b2-482c-bc2f-95a94efca447,USD,Q-08854-20190318-2132,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",76396.0,0153h000001A8lxAAC,false,a0l1I00000A2nRzQAJ_1,88397.0,76396.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,7ba08282-f8c2-42a2-8444-8ecbc6f66d2e,"#N/A",Proposal,1.0
f259e5ae-c308-4148-b084-d611e1d5c63e,USD,Q-11190-20190524-1144,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",135315.57,0153h000001A8n6AAC,false,a0l1I00000G730QQAR_1,180170.0,135315.57,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,88c49209-914c-43a5-9cc1-20e08d6a8746,"#N/A",Proposal,1.0
f4b91d82-d1a4-4ab3-b166-1757571ac0a6,USD,Q-08599-20190313-1546,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",70312.26,0153h000001A8lkAAC,false,a0l1I00000A2QZNQA3_1,94697.0,70312.26,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,bea6998e-a60c-4f34-b294-a5b31d2d5c12,"#N/A",Proposal,1.0
f5629622-2b10-4757-b23e-175dabf5b6f3,USD,Q-10421-20190507-0529,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",96444.66,0153h000001A8mUAAS,false,a0l1I00000CQzgJQAT_1,112027.33,96444.66,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,e10a4c2c-c5f3-4215-a106-aa248c897203,"#N/A",Proposal,1.0
f6354ef7-3991-462d-b468-fdec84cf28c4,USD,Q-08482-20190308-1724,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",88914.91,0153h000001A8lgAAC,false,a0l1I00000A2BeuQAF_1,100301.0,88914.91,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,62d75752-3c44-43fa-b08a-9975eb1c3e37,"#N/A",Proposal,1.0
f7ee27dd-745a-47fb-8d74-aef2132b1f73,USD,Q-07038-20190208-1402,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",87941.57,0153h000001A8mBAAS,false,a0l1I0000098z9sQAA_1,92621.0,87941.57,PDF,Letter,ab1a5058-a734-455c-aa74-1c4204c0d970,642a1354-585d-4084-84cf-1a21af5aafad,"#N/A",Quote,1.0
fbafdb37-8706-4992-91f5-d4264b674255,USD,Q-10928-20190520-0746,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",24958.0,0153h000001A8n0AAC,false,a0l1I00000CS0iEQAT_1,24958.0,24958.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,bd48b3a3-23c7-4a90-aa2d-cf8a49c38f75,"#N/A",Proposal,1.0
fc1ccf01-2ed5-41dd-bd2a-0e67a557cf6f,USD,Q-10561-20190508-2213,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",450000.0,0153h000001A8mbAAC,false,a0l1I00000CRFC2QAP_2,1582000.0,450000.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,8045f319-c185-409d-a568-403ca2da08dc,"#N/A",Proposal,2.0
fc35ca8e-f71b-433d-a66f-af43be4bdf79,USD,Q-10895-20190519-0824,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",87496.0,0153h000001A8msAAC,false,a0l1I00000CRyN8QAL_1,87496.0,87496.0,PDF,Default,3517d51e-2266-473d-aa4a-0e0e95c5513d,75d13712-f9ca-4bb0-8419-6e6a1efba3ef,"#N/A",Proposal,1.0
